ts,process,asap_layer,stride_tags,details
2026-06-26T09:02:02.566646+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""46397150-c832-4226-82bc-d7a974061f41"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.566656+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""46397150-c832-4226-82bc-d7a974061f41"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.568681+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.571292+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""af519391-ae01-47fb-b273-da4373141a76"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.571302+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""af519391-ae01-47fb-b273-da4373141a76"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.581462+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""67e33c8e-20c6-4c42-9ba4-0512cdc98e26"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.581472+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""67e33c8e-20c6-4c42-9ba4-0512cdc98e26"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.591681+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9184c832-7858-439d-b95e-67cc9294037e"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.591691+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9184c832-7858-439d-b95e-67cc9294037e"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.603791+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""55c9cfcb-c629-4d3f-93e2-4f956fc22a21"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.603802+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""55c9cfcb-c629-4d3f-93e2-4f956fc22a21"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.613876+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""ef1080cc-1a22-4384-bf1d-d6d1eb5d6b74"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.613887+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ef1080cc-1a22-4384-bf1d-d6d1eb5d6b74"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.615809+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.618251+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5c732503-20ca-4ea7-8f03-27af7fb49a86"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.618260+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5c732503-20ca-4ea7-8f03-27af7fb49a86"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.628681+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""43ef2b06-8f26-4a59-99bf-0f8a46f7b3a8"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.628691+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""43ef2b06-8f26-4a59-99bf-0f8a46f7b3a8"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.639134+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c8f2c2a7-0701-4ec2-9c3a-97964cf792bc"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.639167+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c8f2c2a7-0701-4ec2-9c3a-97964cf792bc"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.641199+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.643725+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a1d7d849-bdbf-4a47-9fbe-7a3fc0d62774"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.643734+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""a1d7d849-bdbf-4a47-9fbe-7a3fc0d62774"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.645540+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.648020+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""af1fd6b2-ea01-4b44-bd68-cca25618ffce"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.648029+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""af1fd6b2-ea01-4b44-bd68-cca25618ffce"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.658389+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""e55595d5-bb01-4c1c-b99e-50899c0e3ca3"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.658399+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""e55595d5-bb01-4c1c-b99e-50899c0e3ca3"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.667866+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.670417+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""32d2a249-02aa-47a6-a76a-8f7d31151c78"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.670427+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""32d2a249-02aa-47a6-a76a-8f7d31151c78"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.672207+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.674615+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""10a9135e-fc88-4116-959e-bd2b655e54fa"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.674624+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""10a9135e-fc88-4116-959e-bd2b655e54fa"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.684000+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.686691+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""bbbaf682-2ea0-4398-bb51-fbd87d9b1bac"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.686700+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""bbbaf682-2ea0-4398-bb51-fbd87d9b1bac"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.696890+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""67410049-78e2-434e-a54a-5a16c64c263b"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.696899+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""67410049-78e2-434e-a54a-5a16c64c263b"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.707370+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c574da76-f69c-4af6-a207-5baf7d5bfa66"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.707380+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c574da76-f69c-4af6-a207-5baf7d5bfa66"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.717575+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""68ff21a0-358b-453f-9a55-63c2aedd97f6"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.717585+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""68ff21a0-358b-453f-9a55-63c2aedd97f6"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.727975+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""64070f99-52c1-44e1-ab27-5f011c2dbb2b"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.727985+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""64070f99-52c1-44e1-ab27-5f011c2dbb2b"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.737722+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.739618+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.742278+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9eb78884-b844-40be-abc8-96dc5f9bfd3e"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.742288+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9eb78884-b844-40be-abc8-96dc5f9bfd3e"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.752979+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""62c651f1-90fd-465d-b9dc-32ac02732d4a"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.752993+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""62c651f1-90fd-465d-b9dc-32ac02732d4a"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.768723+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.772112+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.776115+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6ec51e76-85ae-4d34-b45b-bf45a0c56c6b"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.776129+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6ec51e76-85ae-4d34-b45b-bf45a0c56c6b"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.794660+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""ab40faf5-1ec1-433c-9cd5-ea3db4769ccd"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.794671+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ab40faf5-1ec1-433c-9cd5-ea3db4769ccd"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.797578+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""4584e58f-6e7b-465f-82e0-bede74dc430b"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.797588+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""4584e58f-6e7b-465f-82e0-bede74dc430b"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.808016+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f07a1320-a730-4c0f-89a2-69a4193cbc01"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.808026+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f07a1320-a730-4c0f-89a2-69a4193cbc01"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.810691+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""640daaef-2a91-4eae-9669-6213c791d80a"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.810700+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""640daaef-2a91-4eae-9669-6213c791d80a"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.820086+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.822068+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.824642+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""4831b255-32cd-4eb1-a0d1-35cb60764fb2"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.824651+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""4831b255-32cd-4eb1-a0d1-35cb60764fb2"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.834071+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.835874+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.838291+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""7740fd04-9e26-4480-b805-db6babbc893f"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.838301+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""7740fd04-9e26-4480-b805-db6babbc893f"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.848912+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b15b9f1e-d045-47dc-802b-1f7a60d9b350"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.848922+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b15b9f1e-d045-47dc-802b-1f7a60d9b350"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.858574+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.861321+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8d70e2a8-523b-49ad-999a-344e61848ed2"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.861331+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8d70e2a8-523b-49ad-999a-344e61848ed2"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.871458+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""2b185013-de9a-420c-aa32-a460872113ef"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.871468+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""2b185013-de9a-420c-aa32-a460872113ef"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.882098+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""322591f7-81c4-4903-964e-ebe212acb390"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.882108+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""322591f7-81c4-4903-964e-ebe212acb390"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.891410+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.894133+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""78524e18-50cd-4f26-84c7-b2d216d76c59"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.894155+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""78524e18-50cd-4f26-84c7-b2d216d76c59"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.904433+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""1d402afa-00d0-4073-9712-38ed62065239"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.904443+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""1d402afa-00d0-4073-9712-38ed62065239"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.913848+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.916500+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""7fad7280-5c0e-4af3-a5d0-2f752f2b04b0"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.916511+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""7fad7280-5c0e-4af3-a5d0-2f752f2b04b0"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.918258+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.919917+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.922617+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5755e2ff-293a-4055-9782-b57691652a22"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.922626+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5755e2ff-293a-4055-9782-b57691652a22"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.932104+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.934778+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5a90069c-1b3e-43b5-ad54-881e1e252cb7"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.934787+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5a90069c-1b3e-43b5-ad54-881e1e252cb7"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.936557+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.939048+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""26145c20-83f9-4f99-9a49-79e9b76bca95"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.939057+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""26145c20-83f9-4f99-9a49-79e9b76bca95"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.948731+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.951442+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""725571af-3f2a-49c2-8a30-916a0e250e62"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.951452+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""725571af-3f2a-49c2-8a30-916a0e250e62"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.953387+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.955906+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""aaddc0d9-4571-40c0-a705-88871055827f"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.955915+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""aaddc0d9-4571-40c0-a705-88871055827f"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.958389+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""1add3cbb-39b5-46c6-999f-848e0691d59b"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.958397+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""1add3cbb-39b5-46c6-999f-848e0691d59b"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.960187+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.962662+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5c363560-ce1a-42b2-866c-2b208baa16d6"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.962671+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5c363560-ce1a-42b2-866c-2b208baa16d6"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.973444+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""4d1a92de-1831-4bd4-935e-2c0f7515882e"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.973455+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""4d1a92de-1831-4bd4-935e-2c0f7515882e"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.983903+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""2d84d8b2-42e5-45ed-aeec-6d241d939cda"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.983913+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""2d84d8b2-42e5-45ed-aeec-6d241d939cda"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.985795+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.987578+00:00,P9,Service,"[""InformationDisclosure""]","{""wallet_id"": ""w_payer"", ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.989280+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""DQN""}"
2026-06-26T09:02:02.991683+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""55ce27b1-0a70-4d34-aec1-ea35a6d85207"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""DQN""}"
